Region_ID,Region_Name,Route_Origin_Location_Description,Origin_Lat,Origin_Long,Stop_Location_ID,Location_Lat,Location_Long
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8439,-82.9497
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.1195,-84.5476
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,41.0103,-83.3871
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9986,-82.8359
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.1356,-84.4
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8473,-82.6046
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.3694,-82.3937
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8432,-82.9128
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.383,-83.0109
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8439,-82.9497
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.869,-84.0583
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.0793,-84.6543
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9825,-82.4821
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.2771,-83.0867
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7898,-84.0212
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.5503,-84.1789
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9043,-82.9451
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8344,-82.9598
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.2337,-84.4144
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.027,-84.2259
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.3834,-84.388
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7777,-84.1655
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.1056,-83.129
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.1056,-83.1989
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8927,-83.0518
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.4641,-82.2386
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8985,-83.0945
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.2976,-83.5711
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.1167,-82.9487
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7194,-82.6222
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9929,-82.8493
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8353,-84.4063
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.929,-83.1288
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.0171,-82.9205
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9728,-83.1084
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7642,-84.1893
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8695,-82.8946
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.7652,-82.5776
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.111,-84.5321
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.2523,-84.5986
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8467,-82.9164
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7783,-84.1827
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9255,-83.8046
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.4362,-82.9582
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.99,-82.9398
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.2931,-83.0631
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.979,-83.1037
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.0875,-84.713
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.0649,-82.3815
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.7518,-84.6382
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9361,-83.8444
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.4346,-83.7843
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9618,-82.7162
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.9688,-83.0039
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.1371,-84.2304
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.1744,-84.2711
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8429,-82.9287
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.799,-82.515
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8524,-84.3304
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8344,-82.9598
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8344,-82.9598
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8344,-82.9598
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,39.8675,-82.9427
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.6456,-83.5957
4115,Region149,Origin8,39.9794,-82.9446,5.62E+12,40.9017,-81.1024
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.2753,-83.5115
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.3421,-83.5388
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.3804,-84.1892
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.4486,-83.904
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7868,-84.0971
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7923,-84.0939
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9582,-83.1107
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.2608,-84.4524
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.3177,-84.4661
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.1295,-82.0992
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,41.1239,-83.9589
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8665,-84.0602
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.1658,-84.4536
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.5475,-82.4286
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8926,-83.0576
4115,Region149,Origin8,39.9794,-82.9446,5.63E+13,39.9907,-82.8261
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.5492,-82.8492
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.3834,-84.3898
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8558,-84.4296
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8338,-84.5372
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9792,-83.0622
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.476,-84.633
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.476,-84.633
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8382,-82.9247
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.7642,-80.3985
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8464,-82.9097
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.5246,-82.3718
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8564,-82.9024
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9523,-82.9028
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9677,-83.0053
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.3921,-84.5496
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.952,-83.1368
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.1027,-83.169
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9608,-82.9907
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.5743,-83.1298
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.306,-83.0888
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.0288,-83.0289
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.1463,-82.939
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.1467,-82.9369
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.5707,-83.1227
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.5705,-83.1226
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9108,-82.7947
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.3421,-83.5388
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.3804,-84.1892
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.2753,-83.5115
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8143,-84.1329
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9775,-83.1075
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9774,-83.1078
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9775,-83.1075
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9192,-83.132
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.6296,-84.2353
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.6296,-84.2353
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9072,-83.0733
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.1368,-84.5027
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.357,-84.368
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,41.5393,-84.1344
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.1658,-84.4536
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9281,-82.9475
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7783,-84.1827
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.0009,-82.9872
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8849,-83.0563
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8849,-83.0563
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8849,-83.0563
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.921,-82.9955
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9617,-82.7141
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.476,-84.633
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7183,-84.1127
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.144,-84.4033
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.043,-83.0001
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8382,-82.9247
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.4456,-84.4065
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9978,-83.1205
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.2055,-84.4481
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8854,-82.9533
4115,Region149,Origin8,39.9794,-82.9446,56287510001,39.906,-83.0794
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8944,-83.0948
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8442,-82.9381
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.7655,-82.5758
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.1019,-84.5087
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9619,-82.7162
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9938,-82.9829
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8444,-82.9497
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9507,-83.3408
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.0955,-83.1572
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.1418,-84.4705
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.126,-84.5583
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7947,-84.1561
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.7516,-84.1803
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8145,-84.2509
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.8429,-82.9287
4115,Region149,Origin8,39.9794,-82.9446,562978A810001,40.094,-82.9939
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,40.9627,-82.8624
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,41.7108,-83.5841
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9618,-82.7161
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9618,-82.7161
4115,Region149,Origin8,39.9794,-82.9446,5.63E+12,39.9633,-83.0841
4115,Region149,Origin8,39.9794,-82.9446,562V024530010,40.1808,-83.0197
4115,Region149,Origin8,39.9794,-82.9446,562V051030010,40.2581,-82.9379
4115,Region149,Origin8,39.9794,-82.9446,562V078900010,39.0468,-84.5861
4115,Region149,Origin8,39.9794,-82.9446,562V426680010,39.5358,-83.4014
4115,Region149,Origin8,39.9794,-82.9446,562V642530010,39.908,-83.0726
4115,Region149,Origin8,39.9794,-82.9446,9.51E+14,40.1489,-82.6976
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.9179,-83.8432
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.4455,-83.8294
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.9693,-83.1106
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,40.0217,-82.9956
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,40.0445,-82.9506
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,40.0445,-82.9506
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.9502,-82.9984
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.9369,-82.9423
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.8674,-82.8949
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.5287,-83.4636
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,40.0089,-83.1228
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,40.033,-82.9989
4115,Region149,Origin8,39.9794,-82.9446,9.52E+14,39.8337,-82.96
